date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2
2014-11-09,2015,0,,POR,DEN,1575.7445,1438.0729,0.7970807230739202,0.2029192769260798,1580.5385,1433.2789,,,,,,,,,,,116,100
2014-11-09,2015,0,,TOR,PHI,1581.7811,1286.5818,0.9067810541254577,0.09321894587454227,1585.0277,1283.3352,,,,,,,,,,,120,88
2014-11-09,2015,0,,BRK,ORL,1528.8265,1355.9354,0.8279100840785466,0.1720899159214534,1531.3915,1353.3705,,,,,,,,,,,104,96
2014-11-10,2015,0,,CHI,DET,1557.6415,1374.7932,0.8359236890898567,0.1640763109101433,1560.5881,1371.8466,,,,,,,,,,,102,91
2014-11-10,2015,0,,LAC,SAS,1616.5344,1672.6333,0.5628446530560366,0.4371553469439634,1609.156,1680.0117,,,,,,,,,,,85,89
2014-11-10,2015,0,,NYK,ATL,1485.4983,1494.9514,0.6274353026377479,0.37256469736225206,1475.0369,1505.4128,,,,,,,,,,,85,91
2014-11-10,2015,0,,IND,UTA,1481.2407,1388.6626,0.7518621683357067,0.24813783166429326,1485.9758,1383.9275,,,,,,,,,,,97,86
2014-11-10,2015,0,,CLE,NOP,1471.7831,1470.5984,0.6416346248634949,0.3583653751365051,1477.3612,1465.0203,,,,,,,,,,,118,111
2014-11-11,2015,0,,MIL,OKC,1337.2568,1575.3979,0.31105234324614117,0.6889476567538588,1350.2889,1562.3658,,,,,,,,,,,85,78
2014-11-11,2015,0,,POR,CHO,1580.5385,1492.5685,0.7468802750200907,0.2531197249799093,1582.6648,1490.4421,,,,,,,,,,,102,100
2014-11-11,2015,0,,DAL,SAC,1586.2744,1475.192,0.7711979682171255,0.2288020317828745,1589.8289,1471.6376,,,,,,,,,,,106,98
2014-11-11,2015,0,,GSW,SAS,1630.2834,1680.0117,0.5718460947856406,0.42815390521435936,1615.6829,1694.6123,,,,,,,,,,,100,113
2014-11-11,2015,0,,TOR,ORL,1585.0277,1353.3705,0.8709261328321988,0.12907386716780123,1586.318,1352.0802,,,,,,,,,,,104,100
2014-11-11,2015,0,,MEM,LAL,1613.4857,1404.0479,0.8558532644420661,0.1441467355579339,1615.1119,1402.4216,,,,,,,,,,,107,102
2014-11-12,2015,0,,WAS,DET,1562.8384,1371.8466,0.842252401026421,0.15774759897357904,1564.4569,1370.228,,,,,,,,,,,107,103
2014-11-12,2015,0,,MIA,IND,1589.9019,1485.9758,0.7638479718307309,0.23615202816926906,1575.7856,1500.092,,,,,,,,,,,75,81
2014-11-12,2015,0,,BOS,OKC,1407.1082,1562.3658,0.42114171063201133,0.5788582893679887,1396.2482,1573.2258,,,,,,,,,,,94,109
2014-11-12,2015,0,,DEN,POR,1433.2789,1582.6648,0.4294028079977619,0.5705971920022381,1421.1777,1594.766,,,,,,,,,,,113,130
2014-11-12,2015,0,,NYK,ORL,1475.0369,1352.0802,0.7830351002108072,0.21696489978919276,1465.8271,1361.2899,,,,,,,,,,,95,97
2014-11-12,2015,0,,NOP,LAL,1465.0203,1402.4216,0.7182896241733726,0.2817103758266274,1469.2146,1398.2273,,,,,,,,,,,109,102
2014-11-12,2015,0,,ATL,UTA,1505.4128,1383.9275,0.7815926628877005,0.21840733711229954,1507.4873,1381.853,,,,,,,,,,,100,97
2014-11-12,2015,1,,MIN,HOU,1502.9229,1635.7723,0.3176174788295685,0.6823825211704315,1496.2412,1642.454,,,,,,,,,,,101,113
2014-11-12,2015,0,,PHO,BRK,1541.8408,1531.3915,0.6538028129563712,0.3461971870436288,1547.6169,1525.6154,,,,,,,,,,,112,104
2014-11-13,2015,0,,GSW,BRK,1615.6829,1525.6154,0.749156088856745,0.250843911143255,1619.6366,1521.6616,,,,,,,,,,,107,99
2014-11-13,2015,0,,TOR,CHI,1586.318,1560.5881,0.6734343431740573,0.32656565682594274,1573.72,1573.1862,,,,,,,,,,,93,100
2014-11-13,2015,0,,MEM,SAC,1615.1119,1471.6376,0.8024298513577685,0.19757014864223155,1616.4487,1470.3008,,,,,,,,,,,111,110
2014-11-13,2015,0,,DAL,PHI,1589.8289,1283.3352,0.9121333470208056,0.08786665297919438,1594.2554,1278.9087,,,,,,,,,,,123,70
2014-11-14,2015,0,,HOU,PHI,1642.454,1278.9087,0.9351349106755824,0.06486508932441759,1642.8365,1278.5261,,,,,,,,,,,88,87
2014-11-14,2015,0,,ATL,MIA,1507.4873,1575.7856,0.54549622227959,0.45450377772040995,1517.2491,1566.0238,,,,,,,,,,,114,103
2014-11-14,2015,0,,BOS,CLE,1396.2482,1477.3612,0.5271538354229965,0.47284616457700346,1391.9214,1481.688,,,,,,,,,,,121,122
2014-11-14,2015,0,,LAL,SAS,1398.2273,1694.6123,0.2440719882099297,0.7559280117900703,1393.0582,1699.7814,,,,,,,,,,,80,93
2014-11-14,2015,0,,IND,DEN,1500.092,1421.1777,0.7368991257106617,0.26310087428933826,1470.9425,1450.3273,,,,,,,,,,,87,108
2014-11-14,2015,0,,ORL,MIL,1361.2899,1350.2889,0.6545212960532193,0.3454787039467807,1370.2115,1341.3673,,,,,,,,,,,101,85
2014-11-14,2015,0,,OKC,DET,1573.2258,1370.228,0.8512191937711596,0.14878080622884038,1554.3212,1389.1327,,,,,,,,,,,89,96
2014-11-14,2015,0,,NYK,UTA,1465.8271,1381.853,0.7425070549517203,0.2574929450482797,1457.4135,1390.2667,,,,,,,,,,,100,102
2014-11-14,2015,0,,NOP,MIN,1469.2146,1496.2412,0.6034996788997348,0.39650032110026523,1492.422,1473.0338,,,,,,,,,,,139,91
2014-11-14,2015,0,,PHO,CHO,1547.6169,1490.4421,0.7119289320914707,0.2880710679085293,1532.83,1505.2291,,,,,,,,,,,95,103
2014-11-15,2015,0,,DAL,MIN,1594.2554,1473.0338,0.7813334246138239,0.21866657538617607,1599.0344,1468.2548,,,,,,,,,,,131,117
2014-11-15,2015,0,,LAC,PHO,1609.156,1532.83,0.7340002592713296,0.2659997407286704,1614.8687,1527.1173,,,,,,,,,,,120,107
2014-11-15,2015,0,,GSW,CHO,1619.6366,1505.2291,0.7745578531270136,0.22544214687298636,1627.0153,1497.8505,,,,,,,,,,,112,87
2014-11-15,2015,0,,MEM,DET,1616.4487,1389.1327,0.8680907822926694,0.13190921770733055,1618.2076,1387.3738,,,,,,,,,,,95,88
2014-11-15,2015,0,,SAC,SAS,1470.3008,1699.7814,0.32183530137698496,0.678164698623015,1478.7598,1691.3224,,,,,,,,,,,94,91
2014-11-15,2015,0,,POR,BRK,1594.766,1521.6616,0.730363781150001,0.269636218849999,1599.6815,1516.7461,,,,,,,,,,,97,87
2014-11-15,2015,0,,CHI,IND,1573.1862,1470.9425,0.7620965477025617,0.23790345229743826,1555.4862,1488.6425,,,,,,,,,,,90,99
2014-11-15,2015,0,,WAS,ORL,1564.4569,1370.2115,0.8447249064990647,0.15527509350093527,1566.226,1368.4425,,,,,,,,,,,98,93
2014-11-15,2015,0,,CLE,ATL,1481.688,1517.2491,0.5916861265611326,0.4083138734388674,1499.8923,1499.0448,,,,,,,,,,,127,94
2014-11-15,2015,0,,TOR,UTA,1573.72,1390.2667,0.8364007956208703,0.16359920437912967,1577.7822,1386.2045,,,,,,,,,,,111,93
