date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2
2018-10-19,2019,0,,BRK,NYK,1429.55446566599,1419.15283236063,0.6537407032636863,0.3462592967363137,1432.62906866667,1416.07822935995,1451.86531825504,1339.02283121518,0.7623025991202672,0.2376974008797328,1453.8421997036,1337.04594976662,1455.3417986307,1328.91091393533,0.7761841621978017,0.22381583780219827,107,105
2018-10-19,2019,0,,MIN,CLE,1532.88657119501,1551.52567657102,0.6149933760242512,0.3850066239757488,1539.45052171244,1544.96172605359,1553.08297097296,1393.91734962795,0.8139628316320682,0.18603716836793183,1555.88615588734,1391.11416471357,1556.55885146174,1396.79417827572,0.8144844513782862,0.18551554862171382,131,123
2018-10-19,2019,0,,MEM,ATL,1362.00336029511,1378.46102010335,0.6179623496661685,0.3820376503338315,1371.21500626773,1369.24937413073,1426.70684555664,1359.97716878482,0.7206129970561003,0.27938700294389973,1433.05738959516,1353.6266247463,1440.62418221295,1377.20158427793,0.7167642163527942,0.2832357836472058,131,117
2018-10-19,2019,0,,NOP,SAC,1592.87989576361,1391.91703397877,0.8497295558717197,0.15027044412828028,1596.84754421841,1387.94938552397,1583.69840234018,1326.95965965062,0.8873337605449972,0.11266623945500276,1586.56673211632,1324.09132987448,1553.56553551639,1328.96408855119,0.8674725680155321,0.13252743198446792,149,129
2018-10-19,2019,0,,TOR,BOS,1583.69341513354,1573.84937213462,0.6530137744700124,0.3469862255299876,1591.11633691382,1566.42645035434,1657.08265037205,1642.71063862906,0.6552182310479703,0.3447817689520297,1664.44924382852,1635.34404517259,1650.73882943296,1638.19430152853,0.6528378569070452,0.3471621430929548,113,101
2018-10-19,2019,0,,MIL,IND,1523.17687586084,1560.4109426039,0.5893574519547353,0.4106425480452647,1534.63146166467,1548.95635680007,1559.37023519423,1529.29315444336,0.6726041395340204,0.32739586046597957,1568.08889404243,1520.57449559516,1554.01854158791,1519.140186304,0.6786610418523291,0.3213389581476709,118,101
2018-10-19,2019,0,,LAC,OKC,1494.65095710876,1580.56653135147,0.5202580222133049,0.47974197778669514,1507.98964978959,1567.22783867064,1426.09369334716,1621.72548957565,0.36098850883765665,0.6390114911623433,1445.60978050698,1602.20940241583,1435.29191500409,1626.37010333237,0.3670569034968584,0.6329430965031416,108,92
2018-10-19,2019,0,,UTA,GSW,1627.95920342293,1688.56782951105,0.5564470854902762,0.4435529145097238,1623.31461916072,1693.21241377326,1639.04034034938,1754.27451042435,0.5225815503369275,0.47741844966307245,1634.76214345223,1758.5527073215,1631.54211853799,1748.53254046676,0.520058701538193,0.479941298461807,123,124
2018-10-20,2019,0,,IND,BRK,1548.95635680007,1432.62906866667,0.7764817324612054,0.22351826753879456,1555.19863499898,1426.38679046776,1520.57449559516,1453.8421997036,0.7242475429787973,0.27575245702120266,1528.539419863,1445.87727543576,1531.11110859687,1448.85133864414,0.7417363705498937,0.2582636294501063,132,112
2018-10-20,2019,0,,WAS,TOR,1494.4743243283,1591.11633691382,0.5048323818829766,0.49516761811702337,1488.07163214766,1597.51902909446,1561.43626628491,1664.44924382852,0.5543729329321198,0.44562706706788024,1554.20470160379,1671.68080850964,1567.61489015387,1658.01027437356,0.5722379700892434,0.4277620299107566,113,117
2018-10-20,2019,0,,NYK,BOS,1416.07822935995,1566.42645035434,0.4280460598156293,0.5719539401843707,1412.1018703834,1570.40280933089,1337.04594976662,1635.34404517259,0.23635497088923857,0.7636450291107615,1335.08197672248,1637.30801821673,1324.09228561234,1629.24977946257,0.22930244949504652,0.7706975505049535,101,103
2018-10-20,2019,0,,PHI,ORL,1597.96852875872,1361.99758333913,0.8736919651618114,0.12630803483818864,1598.77328154624,1361.19283055161,1610.45310322465,1399.69564928996,0.8850504811689469,0.11494951883105309,1611.17699116725,1398.97176134736,1596.98240490632,1421.17101222902,0.8629470421604839,0.1370529578395161,116,115
2018-10-20,2019,0,,CHI,DET,1360.43824636425,1494.85278122794,0.4506348463075038,0.5493651536924962,1356.20011602701,1499.09091156518,1363.83625814629,1492.13468174496,0.4520779751788062,0.5479220248211938,1359.58120165011,1496.38973824114,1351.54165330445,1488.01931895,0.4404436281305524,0.5595563718694476,116,118
2018-10-20,2019,0,,MIA,CHO,1499.01551181138,1518.44844153193,0.6139108302584512,0.38608916974154883,1493.71086205545,1523.75309128786,1505.24660672767,1497.25124250323,0.6937293607495231,0.30627063925047693,1498.9197159814,1503.5781332495,1495.78126137211,1504.41217619887,0.6730261982092851,0.3269738017907149,112,113
2018-10-20,2019,0,,DAL,MIN,1379.4223128894,1539.45052171244,0.41446191313968084,0.5855380868603192,1387.20224236804,1531.6705922338,1376.64306208764,1555.88615588734,0.44676282049324656,0.5532371795067534,1383.85506043914,1548.67415753584,1387.61342887406,1558.13122777828,0.4592078374450411,0.5407921625549589,140,136
2018-10-20,2019,0,,DEN,PHO,1577.7336171828,1348.57952380519,0.8692976824487371,0.13070231755126294,1582.0371674325,1344.27597355549,1594.90630665284,1373.35693791236,0.8875927382285271,0.11240726177147287,1598.53888617215,1369.72435839305,1591.3834497343,1368.39352271981,0.8884174430251494,0.11158255697485064,119,91
2018-10-20,2019,0,,POR,SAS,1565.03336600811,1543.87835356846,0.6676164622411337,0.3323835377588663,1572.45889985051,1536.45281972606,1510.13009167577,1477.91702902704,0.6860305216745888,0.3139694783254112,1517.07021392647,1470.97690677634,1500.28019388923,1478.05956585553,0.673510382601073,0.326489617398927,121,108
2018-10-20,2019,0,,LAL,HOU,1486.29667044741,1626.22898380142,0.44278449749057036,0.5572155025094296,1477.94354070168,1634.58211354715,1572.86990832423,1633.30159765982,0.5534246072385303,0.44657539276146974,1561.76496197939,1644.40654400466,1580.67960476208,1657.61175118066,0.5298477261135106,0.4701522738864894,115,124
2018-10-21,2019,0,,CLE,ATL,1544.96172605359,1369.24937413073,0.8302116319345306,0.16978836806546937,1507.65970443265,1406.55139575167,1391.11416471357,1353.6266247463,0.6859533914494698,0.31404660855053024,1364.16588153978,1380.57490792009,1386.31244387586,1337.84520107891,0.6994063441530831,0.3005936558469169,111,133
2018-10-21,2019,0,,OKC,SAC,1567.22783867064,1387.94938552397,0.8330856995192757,0.1669143004807243,1543.60260113461,1411.57462306,1602.20940241583,1324.09132987448,0.8977685530805439,0.10223144691945607,1573.88594558199,1352.41478670832,1633.90131795475,1349.01672067114,0.9012885235381737,0.09871147646182632,120,131
2018-10-21,2019,0,,DEN,GSW,1582.0371674325,1693.21241377326,0.4839230716550121,0.516076928344988,1587.06938394056,1688.1801972652,1598.53888617215,1758.5527073215,0.4074904593179474,0.5925095406820526,1604.57897279077,1752.51262070288,1619.0989715965,1758.91396248141,0.4358368167307468,0.5641631832692532,100,98
2018-10-21,2019,0,,LAC,HOU,1507.98964978959,1634.58211354715,0.4618049247859616,0.5381950752140384,1514.13813756013,1628.43362577661,1445.60978050698,1644.40654400466,0.4169667442069506,0.5830332557930493,1452.44737102521,1637.56895348644,1463.40804690069,1662.69253231616,0.41628437220403824,0.5837156277959618,115,112
2018-10-22,2019,0,,BOS,ORL,1570.40280933089,1361.19283055161,0.8556913980609019,0.1443086019390981,1557.69050710029,1373.90513278221,1637.30801821673,1398.97176134736,0.8705955267726362,0.12940447322736381,1624.06551546995,1412.21426409414,1619.73507145611,1418.91771296114,0.8442581390057515,0.15574186099424847,90,93
2018-10-22,2019,0,,TOR,CHO,1597.51902909446,1523.75309128786,0.7311130651860165,0.2688869348139835,1605.52066600229,1515.75145438003,1671.68080850964,1503.5781332495,0.8239074803311898,0.17609251966881023,1676.59555516081,1498.66338659833,1648.65115792757,1500.96945133317,0.8061985952733811,0.1938014047266189,127,106
2018-10-22,2019,0,,MIL,NYK,1534.63146166467,1412.1018703834,0.7826171091945731,0.21738289080542694,1538.69535689169,1408.03797515638,1568.08889404243,1335.08197672248,0.8730887813118531,0.12691121868814692,1570.29306624899,1332.87780451592,1581.64013080733,1329.88197572233,0.8845754019779001,0.11542459802209992,124,113
2018-10-22,2019,0,,MIN,IND,1531.6705922338,1555.19863499898,0.6083085851718498,0.3916914148281502,1539.33148541365,1547.53774181913,1548.67415753584,1528.539419863,0.6632912389173187,0.33670876108268133,1555.06078544656,1522.15279195228,1530.04822280255,1535.79994330424,0.6292455060597636,0.3707544939402364,101,91
2018-10-22,2019,0,,DAL,CHI,1387.20224236804,1356.20011602701,0.68007333888801,0.31992666111199,1391.68070380673,1351.72165458832,1383.85506043914,1359.58120165011,0.6727862424028276,0.3272137575971724,1388.45479415703,1354.98146793222,1365.97154859124,1351.4894190142,0.6602589250604537,0.3397410749395463,115,109
2018-10-22,2019,0,,UTA,MEM,1623.31461916072,1371.21500626773,0.8835872832535014,0.11641271674649856,1600.97816705756,1393.55145837089,1634.76214345223,1433.05738959516,0.8761823103526593,0.12381768964734075,1612.90919439836,1454.91033864903,1641.7344402217,1428.97466979175,0.8829225433090403,0.1170774566909597,84,92
2018-10-22,2019,0,,POR,WAS,1572.45889985051,1488.07163214766,0.7429615167255565,0.25703848327444345,1565.41369449557,1495.1168375026,1517.07021392647,1554.20470160379,0.5997681101056672,0.4002318898943328,1511.93300774387,1559.34190778639,1502.4052960287,1569.74209483843,0.5574058783825734,0.4425941216174266,124,125
2018-10-22,2019,0,,GSW,PHO,1688.1801972652,1344.27597355549,0.9279299793090824,0.07207002069091761,1689.92251280411,1342.53365801658,1752.51262070288,1369.72435839305,0.92203879573204,0.07796120426796005,1754.41392009255,1367.82305900338,1760.2570825673,1368.99470600296,0.9254739255578005,0.0745260744421995,123,103
2018-10-22,2019,0,,LAL,SAS,1477.94354070168,1536.45281972606,0.5594277137368727,0.4405722862631273,1473.26596606107,1541.13039436667,1561.76496197939,1470.97690677634,0.7493061374117735,0.25069386258822646,1554.62057997106,1478.12128878467,1575.86418739306,1461.35166954423,0.7740782190827933,0.22592178091720672,142,143
2018-10-23,2019,0,,DET,PHI,1499.09091156518,1598.77328154624,0.5004571062143391,0.49954289378566086,1503.12810137794,1594.73609173348,1496.38973824114,1611.17699116725,0.4820325907058567,0.5179674092941433,1500.61915615908,1606.94757324931,1479.80088844279,1599.33615587581,0.47521224593783484,0.5247877540621652,133,132
2018-10-23,2019,0,,NOP,LAC,1596.84754421841,1514.13813756013,0.7411127031982507,0.25888729680174927,1600.64796228297,1510.33771949557,1586.56673211632,1452.44737102521,0.7960273131558894,0.20397268684411063,1589.45258020862,1449.56152293291,1572.96655613441,1449.88734332628,0.7855142336580618,0.21448576634193817,116,109
2018-10-23,2019,0,,DEN,SAC,1587.06938394056,1411.57462306,0.8300349984380266,0.16996500156197336,1590.65188778012,1407.99211922044,1604.57897279077,1352.41478670832,0.9062813786180072,0.09371862138199283,1606.4117757137,1350.58198378539,1607.11947189326,1337.43980082384,0.9145014911736005,0.08549850882639953,126,112
2018-10-24,2019,0,,ATL,DAL,1406.55139575167,1391.68070380673,0.6595408710834796,0.3404591289165204,1411.79768487276,1386.43441468564,1380.57490792009,1388.45479415703,0.6327988156637986,0.3672011843362014,1386.31881750209,1382.71088457503,1365.95133049576,1366.17989692833,0.6429720529793528,0.3570279470206472,111,104
2018-10-24,2019,0,,CLE,BRK,1507.65970443265,1426.38679046776,0.7395229914152114,0.2604770085847886,1483.33954093697,1450.70695396344,1364.16588153978,1445.87727543576,0.5260634151275879,0.4739365848724121,1349.15680953733,1460.88634743821,1376.94776397583,1443.61611772256,0.5475912281676976,0.45240877183230244,86,102
2018-10-24,2019,0,,MIA,NYK,1493.71086205545,1408.03797515638,0.7443722676628624,0.25562773233713765,1501.75371063445,1399.99512657738,1498.9197159814,1332.87780451592,0.8222298258677849,0.17777017413221508,1504.21637149245,1327.58114900487,1499.42717579393,1332.74570325718,0.8227673208871232,0.17723267911287677,110,87
2018-10-24,2019,0,,TOR,MIN,1605.52066600229,1539.33148541365,0.7224529492392541,0.27754705076074593,1609.64253410006,1535.20961731588,1676.59555516081,1555.06078544656,0.7804342892038784,0.21956571079612164,1679.73631498952,1551.92002561785,1664.54258317219,1546.56262789748,0.7769076773776903,0.2230923226223097,112,105
2018-10-24,2019,0,,HOU,UTA,1628.43362577661,1600.97816705756,0.6756150642039389,0.3243849357960611,1611.86536521175,1617.54642762242,1637.56895348644,1612.90919439836,0.6612717223482357,0.3387282776517643,1621.51326109031,1628.96488679449,1662.1612389982,1625.94301022063,0.6760115923290057,0.32398840767099435,89,100
2018-10-24,2019,0,,CHI,CHO,1351.72165458832,1515.75145438003,0.4088829418807137,0.5911170581192863,1357.74245823784,1509.73065073051,1354.98146793222,1498.66338659833,0.43083794294002653,0.5691620570599735,1360.70309427698,1492.94176025357,1345.40268003966,1491.83381977105,0.426961520530626,0.5730384794693739,112,110
2018-10-24,2019,0,,SAS,IND,1541.13039436667,1547.53774181913,0.631524523860306,0.368475476139694,1518.76686254339,1569.90127364241,1478.12128878467,1522.15279195228,0.5762007818516,0.42379921814840005,1458.40281355769,1541.87126717926,1469.99729534477,1525.0820848592,0.5605928734529488,0.43940712654705116,96,116
2018-10-24,2019,0,,MIL,PHI,1538.69535689169,1594.73609173348,0.5629270353362006,0.4370729646637994,1550.06456166136,1583.36688696381,1570.29306624899,1606.94757324931,0.6513061715114568,0.34869382848854324,1578.93219088709,1598.30844861121,1575.31964832926,1593.65512334117,0.6748575881047651,0.32514241189523485,123,108
2018-10-24,2019,0,,SAC,MEM,1407.99211922044,1393.55145837089,0.6589847958078736,0.3410152041921264,1412.38925447189,1389.15432311944,1350.58198378539,1454.91033864903,0.4142344918369555,0.5857655081630445,1359.24356707632,1446.2487553581,1344.30195778621,1432.25823724861,0.4372717210102719,0.5627282789897281,97,92
2018-10-24,2019,0,,PHO,LAL,1342.53365801658,1473.26596606107,0.455887641999725,0.544112358000275,1328.9800901269,1486.81953395075,1367.82305900338,1554.62057997106,0.3779495627669889,0.6220504372330111,1357.05591204457,1565.38772692987,1370.47048165999,1572.82764875087,0.35713314971331955,0.6428668502866804,113,131
2018-10-24,2019,0,,GSW,WAS,1689.92251280411,1495.1168375026,0.8451474693503085,0.1548525306496915,1694.31059953714,1490.72875076957,1754.41392009255,1559.34190778639,0.8421999212186851,0.15780007878131486,1758.89679867388,1554.85902920506,1754.82618506774,1573.33789881987,0.8315278449816844,0.16847215501831558,144,122
2018-10-25,2019,0,,DET,CLE,1503.12810137794,1483.33954093697,0.6658686798647578,0.33413132013524216,1508.25839706855,1478.20924524636,1500.61915615908,1349.15680953733,0.8484806123070714,0.1515193876929286,1502.67608839546,1347.09987730095,1482.98466470004,1366.00391541059,0.8211622312233979,0.17883776877660207,110,103
2018-10-25,2019,0,,ORL,POR,1373.90513278221,1565.41369449557,0.3712715700039622,0.6287284299960378,1365.00623684556,1574.31259043222,1412.21426409414,1511.93300774387,0.5030168914710752,0.4969831085289248,1399.25323738394,1524.89403445407,1415.05775013414,1506.17062484051,0.5153968995311422,0.4846031004688578,114,128
2018-10-25,2019,0,,OKC,BOS,1543.60260113461,1557.69050710029,0.621177654091002,0.378822345908998,1533.28680383573,1568.00630439917,1573.88594558199,1624.06551546995,0.5882316495795694,0.4117683504204306,1564.31423830183,1633.63722275011,1620.93969533758,1615.15805041438,0.6634704923101011,0.33652950768989887,95,101
2018-10-25,2019,0,,LAL,DEN,1486.81953395075,1590.65188778012,0.49448502316767984,0.5055149768323202,1495.35124818565,1582.12017354522,1565.38772692987,1606.4117757137,0.514423809765449,0.485576190234551,1573.49279756884,1598.30670507473,1574.51299976098,1615.81125385354,0.5140295161013367,0.48597048389866326,121,114
2018-10-26,2019,0,,CHO,CHI,1509.73065073051,1357.74245823784,0.8100847018927235,0.18991529810727648,1516.4742562726,1350.99885269575,1492.94176025357,1360.70309427698,0.7907292086798655,0.20927079132013449,1500.47832610133,1353.16652842922,1484.72693012954,1353.83202982704,0.7894463132805201,0.21055368671947994,135,106
2018-10-26,2019,0,,TOR,DAL,1609.64253410006,1386.43441468564,0.8653593520524827,0.1346406479475173,1611.72517194485,1384.35177684085,1679.73631498952,1382.71088457503,0.9071972105919868,0.09280278940801323,1681.10827070984,1381.33892885471,1661.08124275525,1369.07251424072,0.9047371634970516,0.09526283650294842,116,107
2018-10-26,2019,0,,NYK,GSW,1399.99512657738,1694.31059953714,0.24627667132471553,0.7537233286752845,1391.12909422922,1703.1766318853,1327.58114900487,1758.89679867388,0.13023982237373785,0.8697601776262621,1323.29474933605,1763.1831983427,1327.30174518055,1761.08715974333,0.12863779373145282,0.8713622062685472,100,128
2018-10-26,2019,0,,HOU,LAC,1611.86536521175,1510.33771949557,0.7613484105719546,0.23865158942804543,1582.12902780613,1540.07405690119,1621.51326109031,1449.56152293291,0.8225996323044352,0.17740036769556478,1587.26233378941,1483.81245023381,1660.75067395102,1454.13358136615,0.849873633234694,0.150126366765306,113,133
2018-10-26,2019,0,,NOP,BRK,1600.64796228297,1450.70695396344,0.8082650519147765,0.1917349480852235,1602.19208513422,1449.16283111219,1589.45258020862,1460.88634743821,0.78641671812893,0.21358328187107,1591.20004288999,1459.13888475684,1576.84821273878,1447.09415308409,0.7875629631179583,0.21243703688204174,117,115
2018-10-26,2019,0,,MIN,MIL,1535.20961731588,1550.06456166136,0.6201380788398934,0.37986192116010664,1506.10871539352,1579.16546358372,1551.92002561785,1578.93219088709,0.5999108467311556,0.4000891532688444,1524.12087480436,1606.73134170058,1544.24345926335,1575.05808972286,0.5946458528884242,0.4053541471115758,95,125
2018-10-26,2019,0,,SAC,WAS,1412.38925447189,1490.72875076957,0.5311316472099818,0.46886835279001815,1418.21882974798,1484.89917549348,1359.24356707632,1554.85902920506,0.3564060394496817,0.6435939605503183,1368.1126672921,1545.98992898928,1347.44497214668,1568.74787397588,0.3232521288512354,0.6767478711487647,116,112
2018-10-27,2019,0,,DET,BOS,1508.25839706855,1568.00630439917,0.5576696279189516,0.4423303720810484,1489.38095583565,1586.88374563207,1502.67608839546,1633.63722275011,0.46482901180698016,0.5351709881930198,1487.74053543194,1648.57277571363,1481.1362983163,1613.50765551323,0.46281016731747693,0.5371898326825231,89,109
2018-10-27,2019,0,,NOP,UTA,1602.19208513422,1617.54642762242,0.6194606456060747,0.3805393543939253,1579.67026630214,1640.0682464545,1591.20004288999,1628.96488679449,0.5146474676550454,0.48535253234495457,1573.61273782199,1646.55219186249,1572.25283188483,1631.49856102909,0.48374391251920423,0.5162560874807958,111,132
2018-10-27,2019,0,,ATL,CHI,1411.79768487276,1350.99885269575,0.7161883719008807,0.2838116280991193,1392.66962512303,1370.12691244548,1386.31881750209,1353.16652842922,0.7404985496039688,0.25950145039603123,1366.14596813395,1373.33937779736,1362.90935987847,1346.6225791596,0.7214118589554946,0.27858814104450536,85,97
2018-10-27,2019,0,,CLE,IND,1478.20924524636,1569.90127364241,0.5119538539268375,0.48804614607316255,1466.21511733088,1581.89540155789,1347.09987730095,1541.87126717926,0.3738741612683256,0.6261258387316744,1338.98073146448,1549.99041301573,1366.70236108559,1537.60558703559,0.4065524465371156,0.5934475534628845,107,119
2018-10-27,2019,0,,PHI,CHO,1583.36688696381,1516.4742562726,0.7232641783963591,0.27673582160364085,1585.72618706608,1514.11495617033,1598.30844861121,1500.47832610133,0.7944767398168294,0.20552326018317058,1599.98039369075,1498.80638102179,1597.91862866422,1493.06810289163,0.8009969810737951,0.19900301892620487,105,103
2018-10-27,2019,0,,MIA,POR,1501.75371063445,1574.31259043222,0.5394090341551073,0.4605909658448927,1510.5277234758,1565.53857759087,1504.21637149245,1524.89403445407,0.6032833947340471,0.39671660526595287,1511.51438312947,1517.59602281705,1502.66629020494,1512.64741526023,0.6179223867306879,0.3820776132693121,120,111
2018-10-27,2019,0,,MEM,PHO,1389.15432311944,1328.9800901269,0.7154569772134026,0.2845430227865974,1397.70347247952,1320.43094076682,1446.2487553581,1357.05591204457,0.7387672703947815,0.2612327296052185,1453.98552253563,1349.31914486704,1436.85560838588,1370.06360929424,0.7131273500292886,0.2868726499707114,117,96
2018-10-27,2019,0,,SAS,LAL,1518.76686254339,1495.35124818565,0.6704977986252586,0.3295022013747414,1522.5601304543,1491.55798027474,1458.40281355769,1573.49279756884,0.48599053212625465,0.5140094678737454,1464.95542810287,1566.94018302366,1467.36319329921,1581.98999376491,0.4866566080146457,0.5133433919853543,110,106
2018-10-27,2019,0,,MIL,ORL,1579.16546358372,1365.00623684556,0.8591739399824602,0.14082606001753983,1583.1067030251,1361.06499740418,1606.73134170058,1399.25323738394,0.8200813361089823,0.17991866389101774,1611.93514676312,1394.0494323214,1585.91634735229,1415.59867909772,0.7863370894833751,0.2136629105166249,113,91
2018-10-28,2019,0,,BRK,GSW,1449.16283111219,1703.1766318853,0.2918171936318632,0.7081828063681368,1445.1448096453,1707.19465335219,1459.13888475684,1763.1831983427,0.22130471270424518,0.7786952872957549,1456.22565689588,1766.09642620366,1450.88151928613,1767.24357765811,0.20932715756266235,0.7906728424373377,114,120
2018-10-28,2019,0,,DAL,UTA,1384.35177684085,1640.0682464545,0.2897957882944264,0.7102042117055736,1379.33507744691,1645.08494584844,1381.33892885471,1646.55219186249,0.3241661094272038,0.6758338905727962,1375.61282668978,1652.27829402742,1370.0342512583,1644.55262859629,0.3125433060777617,0.6874566939222383,104,113
2018-10-28,2019,0,,OKC,PHO,1533.28680383573,1320.43094076682,0.8582637012623908,0.14173629873760918,1535.19420000666,1318.52354459589,1564.31423830183,1349.31914486704,0.8920026695297819,0.10799733047021809,1565.71912241339,1347.91426075548,1614.21656895566,1361.09899892839,0.9113970292359576,0.08860297076404244,117,110
2018-10-28,2019,0,,LAC,WAS,1540.07405690119,1484.89917549348,0.7095621384802007,0.29043786151979933,1551.91690157641,1473.05633081826,1483.81245023381,1545.98992898928,0.5373836397231477,0.46261636027685227,1504.58524140591,1525.21713781718,1452.69343259542,1566.31416945357,0.46348585486082783,0.5365141451391722,136,104
2018-10-29,2019,0,,PHI,ATL,1585.72618706608,1392.66962512303,0.8438251612499386,0.15617483875006144,1590.01440608944,1388.38140609967,1599.98039369075,1366.14596813395,0.8700134537600258,0.1299865462399742,1603.46553235711,1362.66082946759,1601.50123679546,1360.47530873811,0.8746238332909421,0.12537616670905793,113,92
