date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2
2004-01-21,2004,0,,DEN,PHO,1515.3633,1448.0194,0.7237838174447002,0.2762161825552998,1518.792,1444.5907,,,,,,,,,,,97,92
2004-01-21,2004,0,,MIL,ORL,1528.8834,1390.301,0.7979274188860045,0.2020725811139955,1532.6204,1386.5641,,,,,,,,,,,113,102
2004-01-21,2004,0,,SAS,NJN,1671.4226,1559.4929,0.772057463924242,0.22794253607575798,1678.4656,1552.45,,,,,,,,,,,99,76
2004-01-21,2004,0,,HOU,NYK,1601.281,1470.0313,0.7910357999117168,0.2089642000882832,1606.0293,1465.283,,,,,,,,,,,86,71
2004-01-21,2004,0,,LAC,GSW,1437.7189,1446.8564,0.627859885723365,0.37214011427663496,1442.1071,1442.4683,,,,,,,,,,,106,102
2004-01-21,2004,0,,MEM,LAL,1534.8575,1589.1461,0.5654070259676838,0.4345929740323162,1541.3416,1582.6621,,,,,,,,,,,88,82
2004-01-21,2004,0,,ATL,CHI,1395.056,1343.2466,0.705553474059001,0.29444652594099896,1400.5055,1337.7971,,,,,,,,,,,97,87
2004-01-21,2004,0,,NOP,PHI,1507.8645,1475.1199,0.6822517545072302,0.3177482454927698,1496.0596,1486.9248,,,,,,,,,,,86,92
2004-01-22,2004,0,,DAL,LAL,1596.9879,1582.6621,0.6588361945457696,0.3411638054542304,1606.8702,1572.7798,,,,,,,,,,,106,87
2004-01-22,2004,0,,SEA,GSW,1488.1166,1442.4683,0.6981321370047101,0.3018678629952899,1495.7185,1434.8663,,,,,,,,,,,103,87
2004-01-22,2004,0,,CLE,SAC,1396.3204,1669.9188,0.2690765702723167,0.7309234297276833,1392.6665,1673.5728,,,,,,,,,,,89,95
2004-01-23,2004,0,,NOP,DEN,1496.0596,1518.792,0.6093993363008263,0.3906006636991737,1501.7488,1513.1028,,,,,,,,,,,97,91
2004-01-23,2004,0,,MEM,SAC,1541.3416,1673.5728,0.4537481805048981,0.5462518194951018,1555.7649,1659.1494,,,,,,,,,,,109,95
2004-01-23,2004,0,,ATL,NYK,1400.5055,1465.283,0.5505163084540361,0.4494836915459639,1395.0313,1470.7572,,,,,,,,,,,94,96
2004-01-23,2004,0,,BOS,WAS,1463.2954,1377.2726,0.7447553571072844,0.25524464289271565,1468.1885,1372.3795,,,,,,,,,,,100,89
2004-01-23,2004,0,,LAC,UTA,1442.1071,1475.5155,0.5946765041415574,0.40532349585844263,1450.5819,1467.0406,,,,,,,,,,,93,82
2004-01-23,2004,0,,MIN,DET,1658.0686,1615.2286,0.6947144090686829,0.30528559093131713,1660.2834,1613.0138,,,,,,,,,,,80,79
2004-01-23,2004,0,,MIA,NJN,1394.6663,1552.45,0.41760091075427497,0.582399089245725,1415.3635,1531.7527,,,,,,,,,,,85,64
2004-01-23,2004,0,,MIL,TOR,1532.6204,1423.0975,0.7696100704851798,0.23038992951482018,1537.2124,1418.5055,,,,,,,,,,,98,86
2004-01-23,2004,0,,IND,HOU,1644.9554,1606.0293,0.6899152073144101,0.31008479268558986,1635.1377,1615.847,,,,,,,,,,,74,78
2004-01-23,2004,0,,PHI,ORL,1486.9248,1386.5641,0.760125722682547,0.23987427731745303,1474.1841,1399.3048,,,,,,,,,,,93,98
2004-01-23,2004,0,,PHO,SAS,1444.5907,1678.4656,0.3163394075995723,0.6836605924004278,1441.8295,1681.2268,,,,,,,,,,,84,86
2004-01-23,2004,0,,CHI,DAL,1337.7971,1606.8702,0.2742305952280683,0.7257694047719316,1331.8776,1612.7898,,,,,,,,,,,93,106
2004-01-24,2004,0,,CLE,PHI,1392.6665,1474.1841,0.5265732500532485,0.4734267499467515,1401.1381,1465.7125,,,,,,,,,,,95,87
2004-01-24,2004,0,,POR,GSW,1472.7672,1434.8663,0.6886512679365103,0.3113487320634897,1449.1891,1458.4445,,,,,,,,,,,87,105
2004-01-24,2004,0,,SAS,NOP,1681.2268,1501.7488,0.833245367423902,0.16675463257609802,1670.8557,1512.1199,,,,,,,,,,,96,98
2004-01-24,2004,0,,NYK,MIA,1470.7572,1415.3635,0.7098216573247811,0.2901783426752189,1456.038,1430.0828,,,,,,,,,,,77,85
2004-01-24,2004,0,,SEA,LAC,1495.7185,1450.5819,0.6975110122400172,0.3024889877599828,1499.5331,1446.7673,,,,,,,,,,,102,97
2004-01-24,2004,0,,WAS,IND,1372.3795,1635.1377,0.28152462457191096,0.718475375428089,1390.5709,1616.9463,,,,,,,,,,,107,96
2004-01-24,2004,0,,UTA,LAL,1467.0406,1572.7798,0.4917413784315687,0.5082586215684313,1458.8047,1581.0157,,,,,,,,,,,86,93
2004-01-25,2004,0,,MIN,PHO,1660.2834,1441.8295,0.8621386942998868,0.13786130570011323,1661.6732,1440.4397,,,,,,,,,,,99,95
2004-01-25,2004,0,,DAL,SAC,1612.7898,1659.1494,0.5765871920410413,0.42341280795895875,1620.6935,1651.2457,,,,,,,,,,,108,99
2004-01-25,2004,0,,DET,ATL,1613.0138,1395.0313,0.861815851188652,0.138184148811348,1590.5122,1417.5328,,,,,,,,,,,82,91
